text,label
恣心縱慾,2
足不履影,3
足音空谷,1
鏃礪括羽,1
鑽天覓縫,2
鑽冰求火,2
嘴清舌白,1
醉舞狂歌,2
遵厭兆祥,0
左右逢原,1
左道旁門,2
作歹為非,2
作賊心虛,2
坐不垂堂,1
坐而論道,2
坐薪懸膽,1
鑿壞而遁,0
阿附,2
哀嘆,0
礙口,0
安慰,0
露臉,0
落莫,0
賣乖,2
小恩小惠,2
著三不著兩,2
害人,2
魚肉百姓,2
諱莫如深,0
招搖過市,2
項莊舞劍，意在沛公,2
背倍棄義,2
虛驕恃氣,2
神氣活現,2
橫行不法,2
欺人,2
熏天赫地,2
規求元度,2
聲色貸利,2
細大不捐,2
小己得失,2
豪奪,2
如丘而止,2
唯唯連聲,2
豕突狼奔,2
鼠腥蝸腸,2
淺斟低唱,2
伺瑕導蠙,2
駟馬高車,3
松柏之志,1
宋斤魯削,1
送往勞來,0
搜尋腎胃,1
夙夜不解,0
隨近逐便,2
隨珠和璧,0
隨鄉入鄉,1
歲月如流,0
遂心應手,1
碎身粉骨,0
損人肥己,2
所費不貲,2
太平無象,2
貪汙狼藉,2
貪贓壞法,2
談吐風生,1
談優務劣,2
嘆老嗟卑,2
淘沙取金,0
韜光韞玉,1
桃夭柳媚,1
桃李春風,1
桃腮粉臉,1
忑忑忐忐,2
剔透玲瓏,1
蹄間三尋,1
體無完皮,2
摘瓜抱蔓,2
擿植索塗,0
天之戮民,2
天地誅滅,2
天荊地棘,2
天崩地裂,0
天道無親,1
添醋加油,2
恬淡無為,1
挑麼挑六,2
條貫部分,1
鐵板銅琶,1
鐵獄銅籠,0
停辛佇苦,0
通才練識,1
通文調武,1
通風報信,0
通儒達士,1
同仇敵愾,1
同心合力,1
同心敵愾,1
同美相妒,2
同惡相恤,2
同盤而食,1
銅盤重肉,0
偷媚取容,2
頭昏目暈,0
頭破血流,2
頭痛治頭，足痛治足,2
投戈講藝,1
投梭折齒,1
東獵西漁,2
洞心駭耳,0
斗方名士,2
都頭異姓,1
獨立王國,2
黷武窮兵,2
杜漸防微,1
斷長補短,1
斷齏畫粥,1
敦默寡言,1
遁俗無悶,0
多災多難,0
墮溷飄茵,0
訛以傳訛,2
惡衣蔬食,1
惡紫奪朱,2
二缶鍾惑,2
伐罪弔民,1
反樸還淳,1
飯來開口,2
方頭不律,2
放辟淫侈,2
飛鳥依人,3
飛簷走脊,1
吠影吠聲,2
分花約柳,1
分勞赴功,1
焚骨揚灰,0
奮身不顧,1
憤不顧身,1
豐牆墝下,2
風月無邊,1
風雨對床,0
赫奕,1
轟動,0
鴻鵠,1
虎勢,1
低估,2
滴溜溜,1
嫡母,0
抵排,2
地方主義,2
帝王,3
宣揚,3
學問,1
血友病,0
殉情,0
咽峽炎,0
炎症,0
摳字眼兒,2
寬饒,1
喟嘆,0
苦戰,0
潰敗,2
拉交情,2
種族主義,0
重婚,2
重用,1
珠寶,0
燭淚,1
主謀,2
佇立,1
注重,1
轉筋,0
轉贈,1
裝殮,0
撞騙,2
追認,0
追贈,0
准許,0
著花,0
強中自有強中手,0
強唇劣嘴,2
蹺足抗手,1
敲榨勒索,2
巧立名色,2
切理饜心,1
噙齒戴髮,1
青衫司馬,0
青蠅點璧,2
輕身殉義,1
輕財敬士,1
清歌妙舞,1
窮不失義,1
曲學詖行,2
去故納新,0
勸善黜惡,1
鵲返鸞回,1
榷酒徵茶,2
熱心快腸,1
人百其身,2
人情恟恟,2
仁言利溥,1
任憑風浪起，穩坐釣魚船,1
日昃不食,1
日新月盛,1
鎔古鑄今,1
強取,2
搶險,1
喬裝,0
俏式,1
切要,0
親戚,0
親友,0
親嘴,0
青春,0
輕閒,0
清查,0
情操,1
情郎,1
情態,0
情慾,0
請罪,0
窮目,0
求告,0
求情,0
屈尊,1
趣劇,0
良宵,1
亮堂堂,1
琳琅,1
流民,0
嘍羅,2
堂奧,1
逃命,2
陶鈞,1
天安門事件,2
天然,1
天真,3
貼金,2
舉世無雙,1
據義履方,2
鋸牙鉤爪,2
卷甲銜枚,1
決一雌雄,2
抉目懸門,2
倔頭強腦,2
鈞天廣樂,1
開花結實,1
開雲見天,1
刊心刻骨,1
尻輪神馬,0
剋己奉公,1
鏗金霏玉,1
口中雌黃,2
口諧辭給,1
枯木生花,0
枯枿朽株,2
枯樹逢春,1
誇大其辭,2
快心遂意,1
寬洪海量,1
匡衡鑿壁,1
誑時惑眾,2
困獸猶鬥,2
來好息師,1
攬轡中原,1
濫官汙吏,2
狼奔鼠竄,2
狼嗥狗叫,2
狼顧鴟張,2
勞民費財,2
樂天安命,0
樂事勸功,0
樂極則憂,0
樂道好古,0
樂山愛水,0
磊落不羈,1
冷血動物,2
楞頭楞腦,2
離奇古怪,1
離鸞別鳳,2
李廣難封,2
歷歷落落,2
瀝血披心,1
麗句清辭,1
連天烽火,2
連枝同氣,1
連昬接晨,0
連篇累帙,2
連輿接席,1
廉而不劌,1
臉紅耳赤,0
戀戀難捨,1
兩肋插刀,1
兩意三心,2
量材錄用,1
引咎自責,2
澹泊寡欲,1
一秉至公,1
眼裡揉不下沙子,1
仰屋著書,1
不遠千里,1
事必躬親,1
一身都是膽,1
先自隗始,0
精打細算,1
規行矩步,2
精誠團結,1
一心一德,1
相儒以沫,1
患難與共,1
和而不同,1
周而不比,1
鶴鳴九皋,1
旁求俊彥,1
下筆成篇,1
手急眼快,1
殫見洽聞,1
別開生面,1
裙帶關係,2
強記,1
搶親,2
敲竹槓,2
愀然,2
切忌,0
親口,0
親吻,0
勤王,1
輕取,0
傾向,0
清瘦,0
情話,1
情誼,1
請援,0
窮竭,0
囚牢,0
求偶,0
驅迫,2
取悅,2
無與為比,1
舞爪張牙,2
析肝吐膽,1
嘻皮笑臉,2
洗心回面,1
喜形於色,1
霞思天想,0
夏蟲疑冰,2
先意承指,2
鮮車怒馬,3
閒言淡語,2
賢賢易色,1
銜冤負屈,0
顯姓揚名,1
鄉利倍義,2
祥風時雨,1
像煞有介事,2
鴞鳥生翼,2
霄魚垂化,1
效死勿去,1
脅肩低首,2
心忙意亂,1
心如槁木,0
心狠手毒,2
心貫白日,1
心勞意攘,2
心煩慮亂,2
心頭撞鹿,2
心驚膽裂,2
興致淋漓,1
孔方兄,2
誇嘴,2
喟然,2
苦心,1
虧折,1
拉饑荒,2
披肝露膽,1
匹馬一麾,1
飄瓦虛舟,2
貧賤之知,1
破肝糜胃,1
破觚斫雕,1
剖肝瀝膽,1
七步八叉,1
七竅玲瓏,1
奇花異草,1
騎上揚州鶴,2
騎鶴揚州,2
棋逢對手,1
杞天之慮,2
氣吞湖海,1
氣滿志得,1
棄邪從正,1
棄瑕取用,1
掐尖落鈔,2
千夫諾諾，不如一士諤諤,2
千里神交,1
千辛萬苦,0
千思萬想,0
千倉萬箱,1
千瘡百痍,0
遷思迴慮,0
牽腸縈心,0
前塵影事,0
潛蛟困鳳,0
彩霞,1
殘年,0
產褥熱,0
噫嘻,0
義務勞動,1
異己,0
殷殷,1
英魂,1
遇救,0
元戎,0
圓謊,2
遠謀,1
約會,1
岳丈,1
隕越,0
暈高兒,0
栽髒,2
讚美詩,1
早退,2
垂手而得,1
甕中捉鱉,1
迴光返照,0
紫氣東來,1
晴天霹靂,0
天災人禍,0
反敗為勝,1
多財善賈,1
情深潭水,1
同聲相應，同氣相求,1
杵臼之交,1
強而後可,2
束縕請火,1
春風夏雨,1
口碑載道　,1
歃血為盟　,1
物以類聚　,2
承歡膝下　,1
屈高就下　,1
燕雀相賀　,1
自崖而反　,0
雨過天青,1
不食之地,2
沃野千里,1
曲徑通幽,1
前不巴村，後不巴店,2
臥榻之側，豈容他人鼾睡,2
奇光異彩,1
明日黃花,2
金石絲竹,1
文房四寶,1
瓊林玉樹,1
巍然屹立,1
死而後已,1
名家,1
名士,1
明斷,1
莫逆,1
拿手,1
哀天叫地,0
愛博而情不專,2
愛莫能助,0
愛禮存羊,1
安常履順,0
安魂定魄,1
安生服業,1
安故重遷,2
案無留牘,1
暗室不欺,1
昂頭挺胸,1
傲慢少禮,2
傲雪凌霜,1
鰲頭獨佔,1
八面瑩澈,1
拔山超海,1
拔群出萃,1
霸王別姬,0
白蠟明經,0
白衣公卿,1
百二河山,1
百舉百全,1
百萬雄師,1
敗事有餘，成事不足,2
拜倒轅門,1
搬唇弄舌,2
半間不界,2
棒打鴛鴦,2
飽暖生淫慾,2
報仇雪恥,0
抱打不平,1
抱甕出灌,2
暴取豪奪,2
杯酒言歡,0
悲從中來,0
背公營私,2
背本就末,2
悖言亂辭,2
鼻孔朝天,2
喧鬧,0
雪冤,0
血暈,0
殉職,0
煙靄,0
眼淚,0
志驕意滿,2
櫛比鱗次,0
擲地有聲,1
智均力敵,0
智圓行方,1
雉伏鼠竄,2
中河失舟，一壺千金,0
終南捷徑,0
鐘漏並歇,0
踵跡相接,0
眾怒難犯,0
重男輕女,0
重賞之下，必有勇夫,0
周規折矩,2
肘脅之患,2
晝想夜夢,0
朱甍碧瓦,1
誅求不已,2
珠沉玉磒,0
珠零錦粲,1
銖寸累積,1
銖積寸累,1
逐句逐字,1
逐流忘返,2
逐機應變,1
主敬存誠,1
助人下石,2
駐顏益壽,1
祝鮀之佞,2
抓耳搔腮,0
拽巷攞街,0
轉災為福,1
妝聾做啞,2
追風逐日,1
追根究蒂,0
追魂奪魄,2
追歡賣笑,2
拙口笨腮,2
捉風捕月,2
捉襟肘見,2
濁質凡姿,2
酌古斟今,0
孜孜汲汲,1
孳孳矻矻,1
恣情縱欲,2
足不窺戶,2
足高氣揚,2
祖功宗德,1
鑽心刺骨,0
鑽洞覓縫,0
醉山頹倒,0
尊俎折衝,1
遵養時晦,0
左枝右梧,2
左輔右弼,0
作好作歹,0
作輟無常,2
坐失良機,2
坐收漁利,2
坐視成敗,2
坐樹無言,1
做好做歹,0
鑿空投隙,2
哀悼,0
愛稱,1
曖曖,0
安息,1
投章摘句,2
巧言如簧,2
心術不正,2
裝神弄鬼,2
欲加之罪，何患無辭,2
削木為吏,2
蛇蠍為心,2
血債累累,2
雨後送傘,2
十日所視，十手所指,1
食而不知其味,2
佯為不知,2
冒名項替,2
孤行已見,2
不因人熱,2
氣焰熏天,2
衣錦還鄉,2
人心不足蛇吞象,2
各人自掃門前雪，莫管他人瓦上霜,2
三日打魚，兩日曬網,2
前怕狼，後怕虎,2
儉不中禮,2
見利思義,1
見神見鬼,2
見貌辨色,0
見縫插針,1
劍及屨及,1
諫屍謗屠,2
江左夷吾,1
將無作有,2
降心俯首,1
交能易作,1
驕佚奢淫,2
膠鬲之困,0
焦唇乾舌,2
撟抂過正,2
斠若畫一,1
詰屈磝碻,2
潔身累行,1
桀驁不遜,2
截鐙留鞭,0
解衣磅礴,1
借面弔喪,2
今是昔非,0
金玉錦繡,1
金光蓋地,1
金枷玉鎖,2
金章玉句,1
金榜題名,1
金聲玉服,1
金鑲玉裹,3
錦瑟華年,1
錦囊玉軸,1
進利除害,1
進退失踞,0
進退唯谷,0
進退無路,0
進退應矩,1
進善懲惡,1
進賢退佞,1
進賢黜奸,1
禁鼎一臠,1
驚心吊魄,0
驚心悲魄,0
驚世震俗,0
驚皇失措,2
驚魂失魄,0
兢兢乾乾,1
井底蝦蟆,2
景星麟鳳,1
敬老恤貧,1
靖言庸違,2
鏡裡觀花,2
九仞一簣,2
灸艾分痛,1
酒綠燈紅,2
救急扶傷,1
拘文牽義,2
鞠躬盡力,1
率先,1
落忍,1
賣俏,2
執友,1
忠臣,1
撫掌大笑,0
濃妝豔裹,1
期期艾艾,0
清風明月,1
耿耿於心,0
望雲之情,0
豪情壯志,1
悉眉苦臉,0
人生如寄,0
力不能支,0
無火之炊,2
疑團莫釋,0
深信不疑,0
油然而生,0
如飢似渴,0
心嚮往之,0
衾影無慚,1
懷著鬼胎,2
人心惶惶,2
懸心吊膽,2
能近取譬,1
百感交集,0
無思無慮,0
興致勃勃,1
娛心悅目,1
摩拳擦掌,1
愛別離苦,0
福分,1
高論,1
保藏,0
報廢,2
暴動,2
暴卒,0
背黑鍋,2
奔命,0
本位主義,2
筆伐,0
碧油油,1
邊鄙,0
貶黜,2
良藥,1
亮眼人,1
伶俜,0
流亡,0
誤場,2
悟性,0
息怒,0
嬉戲,0
洗手,0
喜娘,0
戲子,2
俠客,1
下飯,0
下子,0
先生,0
鮮花,1
閒話,2
閒雜,0
顯達,0
險隘,0
現成飯,2
陷入,0
弱小,0
薩噶達娃節,1
散失,0
喪失,0
掃平,1
森嚴,0
傻笑,2
潸潸,0
善類,1
傷悼,0
商洽,0
賞封,1
上輩,1
上風,1
上升,1
胖子,0
炮艦外交,2
跑肚,0
跑墒,0
陪葬,0
賠禮,0
抨彈,0
碰釘子,0
劈頭,0
貔虎,1
偏生,0
翩躚,1
縹緲,0
飄溢,0
品嚐,0
平反,0
平列,0
平實,1
評理,0
憑仗,0
婆娘,0
絕藝,1
開弔,0
可憐蟲,0
猿啼鶴唳,0
怨入骨髓,0
月缺花殘,0
嶽峙淵渟,1
雲淨天空,1
雲舒霞卷,1
雲愁雨怨,0
運斧般門,2
再接再礪,0
贓貨狼藉,2
造微入妙,1
澤及枯骨,0
賊頭狗腦,2
沾花惹草,2
鸇視狼顧,2
戰無不勝，攻無不克,1
張眼露睛,2
招是攬非,2
朝梁暮周,2
貞不絕俗,1
枕穩衾溫,0
錚錚佼佼,1
正正堂堂,1
之死不渝,1
執迷不返,2
直言極諫,1
止於至善,1
指東話西,2
志士仁人,1
尾巴主義,2
猥詞,2
溫吞,2
穩鍵,1
窩工,2
誣罔,2
無效,2
投鼠之忌,2
塗歌巷舞,1
土雞瓦狗,2
吐哺輟洗,1
兔起鶻落,1
摶香弄粉,2
推東主西,2
推輪捧轂,1
頹垣廢址,2
吞刀刮腸,1
吞聲忍淚,0
託之空言,2
拖天掃地,0
妥首帖耳,0
跅弢不羈,2
瓦影龜魚,2
外巧內嫉,2
外寬內深,2
剜肉補瘡,2
玩時貪日,2
頑皮賴骨,2
亡秦三戶,1
亡戟得矛,0
往蹇來連,0
枉直同貫,2
枉費唇舌,0
忘恩背義,2
望其肩項,0
望風希旨,2
望塵不及,2
望塵靡及,2
危於累卵,0
為好成歉,2
為善最樂,1
為虎添翼,2
違天悖理,2
違條犯法,2
唯利是視,2
幃箔不修,2
惟利是視,2
尾大難掉,2
未明求衣,1
位卑言高,2
魏紫姚黃,1
溫衾扇枕,1
文子同升,1
文武差事,2
文通殘錦,2
文章宿老,1
文圓質方,1
文奸濟惡,2
聞風而起,0
聞寵若驚,0
問道於盲,2
握炭流湯,1
握鉛抱槧,1
巫山雲雨,0
無一不知,1
無天無日,2
無功而祿,2
無可奈何花落去,2
無任之祿,2
無妄之憂,0
無私之光,1
無事生事,2
無所不容,1
無所依歸,0
無所顧憚,3
無幽不燭,1
無施不效,1
無家可歸,0
無動於衷,2
無情無彩,0
無間可伺,0
通曉,1
痛快,0
頭領,0
突破,1
土產,0
團圓節,0
推謝,2
十成九穩,1
十拏九穩,1
石赤不奪,1
識明智審,1
識禮知書,1
食不充口,2
食不累味,1
食生不化,2
使心用腹,2
使酒罵坐,2
事半功百,1
飾非文過,2
視人如子,1
視死若歸,1
視若兒戲,2
是非顛倒,2
誓山盟海,0
適以相成,1
適逢其會,1
手到拿來,0
守正不橈,1
授柄於人,2
書通二酉,1
熟思審處,1
鼠穴尋羊,2
鼠盜狗竊,2
鼠齧蠹蝕,2
束手束足,2
束手就禽,2
束教管聞,2
樹德務滋,1
雙喜臨門,1
爽然若失,2
水秀山明,1
水底撈針,2
順水順風,1
順風使舵,2
說是道非,2
死乞白賴,2
死眉瞪眼,2
死聲活氣,2
大熊貓,1
擔待,0
悼念,1
獻寶,0
獻旗,1
相公,0
相知,0
享用,0
想望,0
嘵嘵,2
消遣,0
蕭疏,0
小兒,0
小覷,2
笑容,0
協力,0
上座,1
少爺,3
申報,0
伸冤,0
紳士,1
神槍手,1
神效,1
升官,1
生髮,1
聲望,1
勝仗,1
失記,0
失密,2
失身,0
失笑,0
觖望,0
開懷兒,1
吭哧,2
觥觥,1
交好,1
交戰國,0
僬僥,2
腳鐐,0
較真,3
階級異己分子,2
揭發,0
劫掠,2
結核桿菌,2
截獲,0
解放戰爭,1
戒懼,0
金本位制,2
金字塔,0
鬧玄虛,2
孽障,2
永生,1
幽情,1
遊覽,0
遊園,0
誘姦,2
愚民政策,2
長逝,1
暢飲,1
抄襲,2
超員,2
塵肺,2
成就,1
懲罰,2
吃大鍋飯,2
吃虧,2
赤白痢,2
筆走龍蛇,1
璧坐璣馳,1
辨物居方,1
冰潔淵清,1
秉筆直書,1
剝極必復,0
踣地呼天,0
不入時宜,2
不可告人,2
不亦樂乎,1
不知所厝,2
不知寢食,1
不涼不酸,2
不問皂白,2
不間不界,0
不撓不折,1
不諱之朝,1
不識一丁,2
才高氣清,1
材茂行絜,1
財運亨通,1
慘雨酸風,0
參天貳地,1
拆東牆補西牆,2
諂笑脅肩,2
長吁短氣,0
遠至邇安,1
怨天怨地,0
月異日新,1
嶽鎮淵渟,1
雲飛雨散,0
雲湧風飛,1
雲愁海思,0
運掉自如,1
贓汙狼藉,2
贓賄狼藉,2
造作矯揉,2
澤吻磨牙,2
賊頭鬼腦,2
沾沾自好,2
斬釘切鐵,1
戰無不勝，攻無不取,1
張徨失措,0
招風惹雨,2
朝梁暮晉,2
貞鬆勁柏,1
枕幹之讎,0
錚錚鐵漢,1
正正經經,1
之死靡二,1
執迷不醒,2
直眉怒目,0
指山說磨,2
指東說西,2
志在四海,1
孤苦仃俜,2
孤雌寡鶴,2
辜恩負義,2
骨軟筋酥,0
鼓吹喧闐,1
鼓腹擊壤,1
固執成見,2
故家喬木,2
顧盼自豪,2
刮目相待,1
掛肚牽腸,1
怪誕不經,2
官官相為,2
冠屨倒施,2
貫朽粟腐,1
光前絕後,1
廣見洽聞,1
歸正首丘,0
龜冷支床,2
規言矩步,1
佹形僪狀,2
鬼抓狼嚎,2
鬼計多端,2
鬼哭神驚,2
鬼頭滑腦,2
貴不期驕,2
桂玉之地,1
劌心鉥腎,2
果刑信賞,1
過都歷塊,1
海屋籌添,1
海懷霞想,1
駭狀殊形,2
酣嬉淋漓,1
含冰茹檗,1
含垢匿瑕,1
含冤負屈,1
函蓋充周,1
韓盧逐塊,2
寒蟬僵鳥,0
汗流至踵,0
毫分縷析,1
好善惡惡,1
豪管哀弦,0
合衷共濟,1
和風麗日,1
河目海口,1
河門海口,2
河清雲慶,1
鶴困雞群,2
鶴唳風聲,2
鶴歸華表,0
橫拖倒拽,2
橫眉努目,2
橫槊賦詩,1
橫無忌憚,2
橫徵暴斂,2
轟雷貫耳,0
閎意妙指,1
鴻泥雪爪,1
鴻章鉅字,1
鴻漸於幹,1
鴻斷魚沈,1
後擁前呼,1
呼天號地,2
狐虎之威,2
狐裘尨茸,2
狐鳴篝火,2
失約,2
師母,1
施與,1
時尚,1
實驗主義,2
世仇,0
事大主義,2
嗜血,2
手諭,0
胡枝扯葉,2
胡謅亂扯,2
湖光山色,0
怙頑不悛,2
化梟為鳩,0
懷材抱器,1
壞法亂紀,2
還年卻老,0
渙如冰釋,0
慌手慌腳,2
黃雀伺蟬,2
黃龍痛飲,1
潢池盜弄,2
灰容土貌,2
恢詭譎怪,2
回山倒海,1
迴文織錦,1
毀不危身,0
諱惡不悛,2
昏天黑地,2
渾掄吞棗,2
混淆黑白,2
魂不赴體,2
魂飛魄喪,0
魂飛膽顫,2
魂搖魄亂,0
魂驚魄惕,0
活眼活現,0
火中取栗,0
貨賂公行,2
禍起蕭牆,2
豁然開悟,1
飢不遑食,1
機心械腸,2
齎志而歿,0
雞爭鵝鬥,2
屐齒之折,0
吉祥如意,1
極惡窮兇,2
急杵搗心,0
嫉賢傲士,2
計出無奈,0
計窮途拙,2
季常之懼,0
加膝墜泉,2
家無擔石,2
戛戛獨造,1
假眉三道,2
堅忍不拔,1
煎膠續絃,0
骨董,2
呱噠,2
光大,1
活受罪,0
雞肋,2
急需,0
束手束腳,2
並蒂芙蓉,1
鸞風和鳴,1
畜妻養子,0
風塵僕僕,0
獨佔鱉頭,1
二佛涅槃,0
褐衣不完,0
咬得菜根,0
入結家足,1
瓜李之嫌,0
沒落子,2
悶雷,2
丁憂,1
動情,0
逗悶子,0
瀆神,2
演出,0
謠言,2
冷笑,2
老大,0
樂道,0
淚人兒,0
冷板凳,2
力圖,0
叵耐,0
破費,0
破鞋,2
普通,0
奇怪,0
奇遇,0
啟迪,1
氣不忿兒,0
氣咻咻,0
棄養,0
千夫,0
芊綿,1
謙辭,1
前驅,1
潛藏,0
權益,0
勸進,0
逡巡,0
攘奪,2
惹是非,2
熱淚,0
人販子,2
人情世故,0
荏苒,0
任命,1
日趨,0
榮軍,1
容情,1
如今,0
儒術,0
入壟,2
軟佇,1
行屍走骨,2
行俠好義,1
形影自守,0
杏臉桃腮,1
熊韜豹略,1
軒鶴冠猴,2
雪案螢窗,1
噀玉噴珠,1
儼乎其然,2
言聽行從,1
顏精柳骨,1
雁影分飛,2
揚威耀武,1
楊花心性,2
搖頭擺腦,2
逸興雲飛,1
肆虐,2
頌詞,1
索然,0
風行電擊,1
封己守殘,2
鳳毛龍甲,1
鳳皇來儀,1
鳳鳴鶴唳,1
鳳靡鸞吪,1
否終復泰,0
跗萼連暉,1
扶危定亂,1
浮湛連蹇,0
撫今痛昔,0
俯仰無愧,1
俛首帖耳,2
負才使氣,2
負重吞汙,1
婦人之仁,2
附贅縣疣,2
改行為善,1
幹霄蔽日,1
乾乾翼翼,1
敢怒而不敢言,0
感深肺腑,0
高自標譽,2
高位重祿,1
高官尊爵,1
高情遠意,1
高談虛論,2
膏唇販舌,2
革凡登聖,1
革面悛心,1
格古通今,1
隔屋攛椽,2
各得其宜,1
梗頑不化,2
公私交困,0
公爾忘私,1
攻苦食啖,1
躬體力行,1
鉤爪鋸牙,2
狗走狐淫,2
狗逮老鼠,2
狗黨狐朋,2
沽名要譽,2
鐵血政策,2
停戰,0
通竅,1
痛楚,0
頭號,0
頭暈,0
土鱉,2
土專家,2
推委,2
權變,1
權責,0
勸勉,1
讓步,0
惹眼,1
熱孝,0
人格,1
人權,0
人物,0
荏弱,2
任憑,0
容身,0
肉痛,0
如期,1
孺子,0
入迷,0
銳氣,1
說笑,0
私貨,2
私刑,2
死守,0
送命,0
隨喜,1
刑于之化,1
行者讓路,1
形影自吊,0
杏腮桃臉,1
雄深雅健,1
煦色韶光,1
雪胎梅骨,1
尋歡作樂,2
咽苦吐甘,1
言簡義豐,1
研精殫思,1
豔紫妖紅,1
揚威曜武,3
楊花水性,2
搖頭幌腦,2
逸輩殊倫,1
樂觀主義,1
老粗,2
老油子,2
淚花,0
冷門,0
力求,0
暢通,1
唱高調,2
超巨星,1
扯後腿,2
稱雄,1
懲辦主義,2
吃不消,2
吃緊,2
叱罵,2
鄙夷不屑,2
抃風儛潤,1
標新創異,1
別具手眼,1
冰清玉潤,1
兵無血刃,1
秉公無私,1
剝極將復,0
博物洽聞,1
不分皂白,2
不可捉摸,0
不見天日,2
不知高下,2
不知顛倒,2
不陰不陽,2
不欺暗室,1
不登大雅,2
不遺鉅細,1
不辨菽粟,2
不識不知,3
才疏意廣,2
材雄德茂,1
採葑採菲,0
慘無天日,2
差之毫釐，失之千里,2
柴毀骨立,0
昌亭之客,0
長材小試,2
長惡不悛,2
沒奈何,2
猛不防,0
便便,2
變相,2
辯駁,2
彪柄,1
表面化,2
賓服,1
殯殮,0
冰炭,2
丙夜,0
病蟲害,2
病故,0
病痛,0
撥浪鼓,0
菠蘿蜜,1
勃興,1
補苴,0
不符,2
不景氣,2
不容,0
不圖,1
不詳,2
斷氣,0
對偶婚,1
風車雨馬,0
風雨悽悽,0
封豨脩蛇,2
鳳毛雞膽,2
鳳翥龍翔,1
鳳舞龍蟠,1
奉公如法,1
佛眼相看,1
否極陽回,1
敷衍搪塞,2
扶危濟急,1
浮收勒折,2
福不重至，禍必重來,0
撫時感事,0
俯拾即是,0
釜魚幕燕,0
負地矜才,2
負恩忘義,2
附炎趨熱,2
附聲吠影,2
富貴不淫,1
腹飽萬言,1
改柯易葉,1
乾巴利落,1
甘心情原,0
肝膽胡越,0
感人肺肝,0
高下在口,2
高材疾足,1
高風勁節,1
高遏行雲,1
高頭大馬,1
槁形灰心,2
革邪反正,1
革奸剷暴,1
格格不納,0
隔靴爬癢,2
根深蒂結,1
弓影杯蛇,2
公明正大,1
功成名就,1
攻疾防患,1
拱揖指麾,1
狗口裡生不出象牙,2
狗苟蠅營,2
狗盜鼠竊,2
狗續金貂,2
沽譽釣名,2
獻技,0
相安,0
相與,0
享年,1
想頭,0
象牙之塔,3
消弭,0
蕭颯,0
小弟,0
小心,0
笑面虎,2
歇心,0
諧謔,0
少禮,1
捨身,1
申冤,0
呻吟,0
神品,1
神悟,1
蜃景,2
生病,0
生業,0
勝券,0
失火,0
失靈,0
失卻,0
失陷,0
迫降,0
破獲,1
剖白,0
菩提,0
譜寫,1
期許,0
齊截,1
奇談,0
歧出,2
乞靈,0
啟蒙,1
起色,1
氣候,1
氣吁吁,0
契合,1
千斤,0
牽扯,2
謙讓,1
前途,0
潛力,1
著魔,0
自視,2
節奏,0
展翅,0
警句,1
無所顧忌,0
粗放,3
暴跳,0
忿忿然,0
驚怖,0
悽婉,0
不容懷疑,0
漫無目標,2
手軟,0
前程萬里,1
情願,0
信任,0
非同尋常,0
虛驚,0
厭世,0
挾冤記仇,0
請君入甕,0
即以其人之道，還治其人之身,0
自投羅網,0
受驚,0
得名,1
翻天覆地,0
端詳,1
業績,0
創收,0
神領意得,0
如夢初醒,0
卸任,2
謝客,0
謝意,0
心肝,0
心絃,0
新人,0
信託,0
腥氣,0
行善,1
凶信,0
虛懸,2
加塞兒,2
戛戛,0
尖銳,1
健步,1
震撼,1
鶴髮雞皮,0
齒白唇紅,1
環肥蕉瘓,1
明眸皓齒,1
稚齒婑婿,1
蜂目豺聲,1
油頭粉面,2
軼群絕類,1
意氣飛揚,1
因敵為資,0
銀花火樹,0
淫言媟語,2
引虎自衛,2
引繩棋佈,1
飲冰食櫱,1
隱居求志,1
鶯歌蝶舞,0
鷹瞵虎攫,2
營蠅斐錦,2
應弦而倒,1
擁政愛民,1
雍容閒雅,1
優遊涵泳,0
油光水滑,2
遊騎無歸,1
遊響停雲,1
有始有卒,1
有眼無瞳,2
有聲無實,2
餘聲三日,1
餘音繚繞,1
魚目混珎,2
魚游釜底,0
魚躍鳶飛,1
漁人得利,2
瑜百瑕一,1
愚眉肉眼,2
雨散風流,0
雨簾雲棟,1
語妙絕倫,1
玉柱擎天,1
玉減香消,0
玉潤冰清,1
鬱鬱沉沉,1
遇難成祥,0
鳶肩羔膝,2
淵湧風厲,1
沅芷澧蘭,1
託福,2
脫班,2
外賓,0
晚節,0
枉費,2
威權,1
違抗,2
似漆如膠,1
駟馬莫追,1
松茂竹苞,1
崧生嶽降,1
送往事居,1
頌聲載道,1
夙興昧旦,1
隨人作計,2
隨車夏雨,1
隨俗浮沈,2
隨高就低,1
隨聲趨和,2
遂心快意,1
碎心裂膽,2
所向克捷,1
太山北斗,1
貪吃懶做,2
貪惏無饜,2
談玄說妙,1
談論風生,1
忐忑不定,2
探賾索隱,1
堂皇富麗,1
韜光俟奮,1
桃李爭妍,1
桃羞杏讓,1
討惡翦暴,1
騰聲飛實,1
提心在口,1
體規畫圓,2
替古人耽憂,2
擿埴索途,2
天上麒麟,1
天老地荒,1
天昏地黑,2
天崩地坍,2
天粟馬角,2
天隨人原,1
添油加醋,2
恬不為意,1
挑三嫌四,7
條條框框,2
鐵板歌喉,1
鐵畫銀鉤,1
鐵壁銅山,1
通文達禮,1
通幽動微,1
通憂共患,1
同力協契,1
同心共膽,1
同心僇力,1
